Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
208,0,89,41,0,47,0,100811596,7052068,37550744,5388,96605808,,25264376,25539608,29251700,20755912,,3885536,2425384,352724,388424,,11613152,11385532,7357640,7194420,,1988,1988,644,768,,24259420,25395976,23569600,23380812
210,0,90,41,0,48,0,98207992,9691600,40198372,5388,94032904,,25263544,25532484,29258892,18153072,,3882880,2435536,354588,3018596,,11610504,11395712,7359740,9832416,,1988,1988,644,768,,24259416,25396316,23569792,20807380
213,0,91,39,0,49,0,98970592,8954072,39474308,5388,94644868,,25262716,25531964,29263780,18912132,,3880640,2434488,341192,2297752,,11608272,11394672,7346704,9124660,,1988,1988,644,768,,24259424,25396464,23570152,21418828
215,0,92,39,0,50,0,98581404,9358880,39883588,5388,94285372,,25263216,25613424,28504068,19200696,,3884324,2358900,1110200,2005456,,11611968,11319252,8119864,8832504,,1988,1988,644,768,,24259436,25473780,22835524,21716632
217,1,93,38,0,51,0,98695044,9202404,39730956,5388,94329384,,25265436,25615896,28496824,19316888,,3888456,2352144,1089700,1872104,,11616116,11314792,8099080,8700968,,1988,1988,644,768,,24259452,25476252,22769712,21823968
220,0,94,38,0,52,0,99160576,8744980,39275600,5388,94825648,,25263468,25614196,28686724,19596188,,3887756,2352968,907416,1596840,,11615428,11315628,7917096,8427448,,1988,1988,644,768,,24259480,25476272,22986124,22103772
222,0,95,40,0,53,0,99200320,8659176,39194148,5388,94876148,,25262820,25617820,28712112,19607568,,3884760,2349156,840612,1584648,,11612440,11315904,7850344,8415460,,1988,1988,644,768,,24259476,25480368,23024028,22112276
225,0,96,40,0,54,0,99385620,8470968,39007808,5388,95047464,,25263764,25615776,28896256,19609824,,3877236,2349788,678204,1565740,,11604936,11316572,7689692,8396608,,1988,1988,644,768,,24259504,25480392,23195116,22112452
227,0,97,41,0,55,0,99404140,8461264,38998708,5388,95064952,,25258968,25617072,28916684,19611416,,3873980,2348556,665660,1573068,,11601696,11315352,7677572,8404088,,1988,1988,644,768,,24259516,25480404,23211936,22113096
229,1,98,41,0,56,0,99592684,8288412,38826140,5388,95267040,,25258016,25617976,28906456,19810236,,3874044,2348744,673700,1391924,,11601768,11315552,7685688,8223132,,1988,1988,644,768,,24259516,25480416,23212152,22314956
232,0,99,41,0,57,0,98859424,9007824,39545120,5388,94521128,,24471548,25617276,28917096,19853504,,4662736,2347604,663048,1334436,,12389472,11314428,7675428,8165792,,1988,1988,644,768,,23469788,25480412,23212548,22358380
