Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
233,0,111,0,0,111,0,0,1700376,91858532,127819136,20960,37194784,,499012,400884,400444,400036,,22602580,23220448,23225480,22810024,,31866400,31983420,31988172,31981144,,5240,5240,5240,5240,,9570964,9072672,9072480,9478668
235,0,112,0,0,112,0,0,1699556,91858576,127819208,20960,37194804,,498440,400984,400348,399784,,22604112,23222120,23224660,22807684,,31867932,31985100,31987360,31978816,,5240,5240,5240,5240,,9570960,9072680,9072484,9478680
237,0,113,0,0,113,0,0,1700292,91851704,127812380,20960,37194872,,498172,401044,400556,400520,,22600612,23219856,23220996,22810240,,31864444,31982844,31983712,31981380,,5240,5240,5240,5240,,9570984,9072688,9072508,9478692
239,0,114,0,0,114,0,0,1699136,91851828,127812548,20960,37194916,,498552,400700,399936,399948,,22600712,23218540,23222824,22809752,,31864556,31981536,31985552,31980904,,5240,5240,5240,5240,,9570992,9072696,9072516,9478712
241,0,115,0,0,115,0,0,1699148,91851396,127812144,20960,37194944,,498108,400504,400036,400500,,22602344,23218256,23221932,22808864,,31866196,31981268,31984660,31980020,,5240,5240,5240,5240,,9570996,9072720,9072524,9478704
243,1,116,0,0,116,0,0,1699572,91857372,127818152,20960,37194968,,498520,400456,400028,400568,,22604584,23221520,23223592,22807676,,31868448,31984536,31986328,31978840,,5240,5240,5240,5240,,9571008,9072716,9072520,9478724
245,1,117,0,0,117,0,0,1699612,91857332,127818148,20960,37195012,,498876,400496,400048,400192,,22605696,23219276,23223876,22808484,,31869568,31982300,31986624,31979656,,5240,5240,5240,5240,,9571016,9072732,9072544,9478720
248,0,118,0,0,118,0,0,1698564,91856872,127817732,20960,37195060,,498316,400548,399772,399928,,22606836,23218816,23226456,22804764,,31870716,31981848,31989216,31975952,,5240,5240,5240,5240,,9571028,9072736,9072552,9478744
250,0,119,0,0,119,0,0,1699204,91857932,127818816,20960,37195064,,498432,400300,400488,399984,,22607288,23217176,23225364,22808104,,31871172,31980216,31988128,31979300,,5240,5240,5240,5240,,9571020,9072752,9072548,9478744
252,0,120,0,0,120,0,0,1699368,91858016,127818948,20960,37195124,,498600,400568,400244,399956,,22605760,23217064,23223868,22811324,,31869660,31980120,31986644,31982524,,5240,5240,5240,5240,,9571040,9072760,9072572,9478752
254,0,121,0,0,121,0,0,1699328,91858464,127819420,20960,37195156,,498340,400740,400212,400036,,22605140,23215656,23224900,22812768,,31869040,31978720,31987684,31983976,,5240,5240,5240,5240,,9571040,9072776,9072580,9478760
256,0,122,0,0,122,0,0,1698752,91853524,127814524,20960,37195196,,498524,400264,399956,400008,,22603600,23216332,23224096,22809496,,31867512,31979408,31986884,31980720,,5240,5240,5240,5240,,9571060,9072780,9072576,9478780
258,0,123,0,0,123,0,0,1699768,91850112,127811136,20960,37195208,,498512,400788,400052,400416,,22601364,23216936,23225060,22806752,,31865280,31980012,31987864,31977980,,5240,5240,5240,5240,,9571060,9072776,9072596,9478776
260,0,124,0,0,124,0,0,1698780,91849428,127810496,20960,37195252,,498104,400432,400300,399944,,22604424,23214192,23222720,22808092,,31868360,31977284,31985524,31979328,,5240,5240,5240,5240,,9571072,9072800,9072596,9478784
262,1,125,0,0,125,0,0,1699276,91847204,127808292,20960,37195276,,498320,400484,399932,400540,,22603372,23214048,23221932,22807852,,31867308,31977140,31984748,31979096,,5240,5240,5240,5240,,9571080,9072796,9072608,9478792
264,1,126,0,0,126,0,0,1699240,91847012,127808148,20960,37195328,,498656,400416,400316,399852,,22602624,23214596,23221288,22808504,,31866568,31977700,31984120,31979760,,5240,5240,5240,5240,,9571088,9072804,9072620,9478816
267,0,127,0,0,127,0,0,1700084,91849048,127810212,20960,37195368,,498576,400988,400372,400148,,22602104,23217696,23221436,22807812,,31866056,31980808,31984268,31979080,,5240,5240,5240,5240,,9571100,9072828,9072616,9478824
269,0,128,0,0,128,0,0,1699156,91852400,127813616,20960,37195416,,498320,400608,400232,399996,,22602180,23217320,23225512,22807388,,31866152,31980444,31988360,31978660,,5240,5240,5240,5240,,9571112,9072832,9072640,9478832
