Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
132,762,56,75,1,0,22153144,9690376,,5517972,3256224,3632512,4357660,5388776,,145064,2175948,2129204,4398312,841848
133,768,56,75,1,0,22215016,9800104,,5502632,3296136,3576788,4357324,5482136,,158020,2343436,2218444,4397912,682292
134,774,56,75,1,0,22230276,9679232,,5550612,3282844,3602412,4364684,5429724,,142576,2215628,2158908,4390372,771748
135,779,56,75,1,0,22306860,9462616,,5530516,3261572,3704472,4361472,5448828,,139152,2204740,1972988,4391692,754044
136,786,56,75,1,0,22381944,9281088,,5530516,3302208,3705828,4352292,5491100,,139152,2112148,1957468,4400940,671380
137,791,56,75,1,0,22221832,9666960,,5530516,3245896,3618356,4359172,5467892,,139152,2226196,2162348,4393176,746088
138,797,56,75,1,0,22254440,9562856,,5530516,3277072,3671276,4346840,5428736,,139152,2168016,2053668,4410440,791580
139,803,56,75,1,0,22333800,9810956,,5578444,3236260,3666132,4354960,5498004,,141352,2542032,2064064,4402044,661464
140,809,56,75,1,0,22296888,9578304,,5578444,3278892,3636944,4347380,5455228,,141352,2179184,2105832,4410068,741868
141,815,56,75,1,0,22288784,9540944,,5589488,3223384,3620568,4357444,5497900,,138840,2250504,2096880,4398956,655764
142,821,56,75,1,0,22588744,9801136,,5671936,3346060,3717924,4353224,5499600,,705136,2064164,1974160,4403804,653872
143,827,56,75,1,0,22421148,9614236,,5716768,3288520,3615604,4363376,5436880,,143140,2145724,2127884,4392588,804900
144,833,56,75,1,0,22438904,9551412,,5716768,3240184,3633324,4369664,5478964,,143140,2206152,2083284,4386328,732508
145,839,56,75,1,0,22634808,9445736,,5716768,3296376,3692080,4374224,5555360,,143140,2306588,2010580,4375884,609544
146,845,56,75,1,0,22515444,9408336,,5716768,3264264,3669760,4365276,5499376,,143140,2162004,2044864,4389548,668780
147,851,56,75,1,0,22511452,9492288,,5716768,3262712,3630264,4360524,5541184,,143140,2183320,2144908,4394812,626108
148,857,56,75,1,0,22588416,9294932,,5716768,3311968,3669204,4360284,5530192,,143140,2092996,2011236,4394760,652800
149,863,56,75,1,0,22572628,9311508,,5716768,3306128,3657316,4363280,5529136,,143140,2098044,2008888,4391704,669732
150,868,56,75,1,0,22499652,9618604,,5716768,3277328,3593792,4363040,5548724,,143140,2366488,2104428,4392080,612468
151,874,56,75,1,0,22622084,9218884,,5716768,3314020,3691180,4356680,5543436,,143140,2083876,1976660,4398932,616276
152,880,56,75,1,0,22649468,9357468,,5797460,3269092,3690284,4346164,5546468,,156020,2166516,1993316,4410204,631412
