Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
266,0,98,41,0,57,0,0,69276768,42324600,80115240,7920,62820384,,14012356,20666244,20188440,14409728,,15633124,5880536,6234424,14576516,,23090292,16798312,17158488,23068148,,1980,1980,1980,1980,,14091576,16956728,17056688,14715392
269,0,99,41,0,58,0,0,69300924,42293424,80084332,7920,62820756,,14015284,20677748,20199032,14408860,,15626576,5869008,6222808,14575032,,23083772,16786804,17147088,23066668,,1980,1980,1980,1980,,14091588,16956772,17056980,14715416
271,1,100,41,0,59,0,0,69425012,42195740,79987400,7920,62923488,,14016544,20686264,20312056,14410148,,15636288,5864380,6112324,14582748,,23093524,16782420,17037052,23074404,,1980,1980,1980,1980,,14091604,16957080,17159380,14715424
274,0,101,41,0,60,0,0,69400108,42210204,80002132,7920,62928000,,14015116,20675460,20298732,14410800,,15631304,5875792,6129756,14573352,,23088548,16793880,17054680,23065024,,1980,1980,1980,1980,,14095724,16957160,17159588,14715528
277,0,102,41,0,61,0,0,69415336,42169000,79961128,7920,62932512,,14015192,20679248,20307092,14413804,,15628280,5863176,6107060,14570484,,23085536,16781320,17032108,23062164,,1980,1980,1980,1980,,14095836,16957256,17163880,14715540
279,1,103,41,0,62,0,0,69507228,42075848,79868928,7920,63039652,,14015540,20787372,20290908,14413408,,15626768,5754924,6125408,14568748,,23084048,16673744,17050708,23060428,,1980,1980,1980,1980,,14095872,17064004,17164144,14715632
282,0,104,41,0,63,0,0,69519212,42100920,79894356,7920,63040548,,14020148,20787272,20295800,14415992,,15620856,5770000,6145540,14564524,,23078156,16688880,17071092,23056228,,1980,1980,1980,1980,,14096084,17064088,17164420,14715956
285,0,105,41,0,64,0,0,69515884,42112404,79906640,7920,63041456,,14019016,20800236,20288648,14407984,,15619124,5753420,6158696,14581164,,23076436,16672636,17084700,23072868,,1980,1980,1980,1980,,14096124,17064476,17164880,14715976
287,1,106,41,0,65,0,0,69633912,42000844,79795548,7920,63144020,,14018832,20803556,20403468,14408056,,15628896,5768516,6018424,14585008,,23086212,16687852,16944744,23076740,,1980,1980,1980,1980,,14096132,17064616,17267200,14716072
290,0,107,41,0,66,0,0,69643864,41940336,79735476,7920,63144700,,14018292,20810704,20406868,14408000,,15621304,5734324,6006632,14578076,,23078636,16653976,16933048,23069816,,1980,1980,1980,1980,,14096160,17065084,17267304,14716152
293,0,108,41,0,67,0,0,69650032,41929808,79725336,7920,63145248,,14017940,20811012,20412844,14408236,,15619728,5727464,6013936,14568680,,23077064,16647228,16940612,23060432,,1980,1980,1980,1980,,14096244,17065268,17267556,14716180
295,0,109,41,0,68,0,0,69630888,41950844,79746632,7920,63145644,,14018516,20801692,20405572,14405108,,15621312,5731652,6030208,14567672,,23078656,16651548,16957000,23059428,,1980,1980,1980,1980,,14096252,17065436,17267680,14716276
298,0,110,41,0,69,0,0,69635172,41969344,79765988,7920,63150964,,14020540,20802624,20403368,14408640,,15619880,5745312,6029620,14574532,,23077244,16665792,16956652,23066300,,1980,1980,1980,1980,,14096548,17066048,17272024,14716344
301,0,111,41,0,70,0,0,69760252,41832628,79629916,7920,63251868,,14120216,20806412,20417228,14416396,,15520848,5739356,6001644,14570780,,22978444,16660036,16928884,23062552,,1980,1980,1980,1980,,14196916,17066288,17272236,14716428
303,0,112,41,0,71,0,0,69800516,41786228,79583928,7920,63321508,,14116476,20846708,20420412,14416920,,15528800,5704556,5986580,14566292,,22986408,16625432,16914012,23058076,,1980,1980,1980,1980,,14196916,17135648,17272484,14716460
