Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
271,0,84,83,1,0,0,93047128,7852808,36315720,8080,29599080,,22571612,24013580,23916492,22545444,,3478780,353292,620696,3400040,,9805280,8296628,8383488,9830324,,2020,2020,2020,2020,,6616280,8226188,8042852,6713760
274,1,85,84,1,0,0,94412572,7110376,35039704,8080,29066744,,22675840,24358232,24514356,22864144,,3376528,335480,317896,3080472,,9703176,8012320,7811472,9512736,,2020,2020,2020,2020,,6616424,7959992,7776220,6714108
278,0,86,85,1,0,0,95109288,6779004,34309240,8080,28667640,,22682648,24459276,24805996,23161368,,3387960,361640,261700,2767704,,9714964,7905200,7489092,9199984,,2020,2020,2020,2020,,6616700,7826792,7510036,6714112
281,1,87,86,1,0,0,96372520,5810232,32964412,7704,28290116,,23183832,24695488,24924272,23568928,,2862924,327980,262872,2356456,,9191788,7626908,7356960,8788756,,2020,1644,2020,2020,,6616864,7582092,7377028,6714132
285,0,88,87,1,0,0,96781736,5538948,32405376,7652,28002984,,23412100,24906252,24893976,23569408,,2628204,253936,302440,2354368,,8957124,7398136,7263440,8786676,,2020,1644,1968,2020,,6616876,7428044,7243912,6714152
289,0,89,88,1,0,0,98144564,4875972,31079948,6888,27339136,,23806084,25453884,24997920,23886676,,2230468,279320,330740,2035444,,8561624,6889396,7158792,8470136,,2020,880,1968,2020,,6617136,6896332,7110988,6714680
292,1,90,89,1,0,0,99119536,4184932,30125660,6376,27075364,,24113352,25567192,25144540,24294452,,1922644,297780,342856,1621652,,8253824,6774512,7040896,8056428,,2020,880,1456,2020,,6617176,6763308,6980180,6714700
296,0,91,90,1,0,0,99879184,3675284,29354572,6376,26812624,,24418912,25747852,25318768,24393652,,1616000,248524,290228,1520532,,7947220,6596916,6855096,7955340,,2020,880,1456,2020,,6617192,6633696,6847004,6714732
299,1,92,91,1,0,0,100869828,3235744,28383340,6376,26280204,,24626864,25967692,25671012,24604260,,1407520,284644,233140,1310440,,7738740,6366044,6533308,7745248,,2020,880,1456,2020,,6617208,6367224,6581032,6714740
303,0,93,92,1,0,0,102130020,2991016,27338792,6368,25482496,,24732532,26282400,26285892,24829196,,1301288,355476,248952,1085300,,7632536,6170796,6015040,7520420,,2020,880,1448,2020,,6617216,6102348,6048048,6714884
306,0,94,92,2,0,0,102527896,2847716,26927056,6368,25216604,,24833912,26385488,26493920,24814576,,1194448,233568,321072,1098628,,7526064,6048656,5818592,7533744,,2020,880,1448,2020,,6617516,6102632,5781564,6714892
310,0,95,93,2,0,0,103828616,2128792,25680316,6368,24684744,,25233728,26709856,26659312,25225720,,792440,317460,335996,682896,,7125948,5733940,5700640,7119788,,2020,880,1448,2020,,6617644,5703480,5648572,6715048
313,1,96,95,0,1,0,105122516,1680132,24433952,6368,23887336,,25441072,27023696,27230660,25427088,,584204,270232,345792,479904,,6917736,5419596,5179772,6916848,,2020,880,1448,2020,,6617680,5436976,5117624,6715056
317,0,97,96,1,0,0,105893852,1426192,23345664,6320,23102400,,25795112,27167004,27369100,25562636,,430752,238224,424740,332476,,6629800,5121276,4822852,6771736,,2020,832,1448,2020,,6484432,5170724,4731096,6716148
320,0,98,97,1,0,0,107124120,1222128,22074852,5056,22038128,,26185912,27371384,27703968,25862856,,320728,316500,247160,337740,,6120144,4932888,4510804,6511016,,1160,832,1448,1616,,6085700,4904132,4598040,6450256
324,1,99,98,1,0,0,107893212,1258392,21294464,4724,21252900,,26292364,27633504,27810212,26157132,,361280,328072,241828,327212,,6027100,4662540,4371608,6233216,,1160,832,1448,1284,,5952416,4651476,4465016,6183992
328,0,100,99,1,0,0,108558980,1014872,20633672,4504,20857732,,26394908,27825616,27974056,26364400,,249872,276676,229436,258888,,5915704,4457504,4228788,6031676,,1160,832,1448,1064,,5952428,4518332,4335968,6051004
331,1,101,100,1,0,0,109577536,1139824,19680648,4248,19791940,,26510124,28230664,28363332,26473416,,266716,301036,281324,290748,,5799576,4078380,3872360,5930332,,1160,832,1448,808,,5819412,4118324,3936156,5918048
